iso2,year,gender,age_group,cases
BO,2006,f,35-44,253.0
BO,2006,f,45-54,177.0
BO,2006,f,55-64,148.0
BO,2006,f,65+,241.0
BO,2007,m,0-14,116.0
BO,2007,m,15-24,1100.0
BO,2007,m,25-34,604.0
BO,2007,m,35-44,379.0
BO,2007,m,45-54,348.0
BO,2007,m,55-64,328.0
BO,2007,m,65+,354.0
BO,2007,f,0-14,125.0
BO,2007,f,15-24,736.0
BO,2007,f,25-34,453.0
BO,2007,f,35-44,243.0
BO,2007,f,45-54,193.0
BO,2007,f,55-64,162.0
BO,2007,f,65+,259.0
BO,2008,m,0-14,128.0
BO,2008,m,15-24,1253.0
BO,2008,m,25-34,734.0
BO,2008,m,35-44,412.0
BO,2008,m,45-54,391.0
BO,2008,m,55-64,363.0
BO,2008,m,65+,429.0
BO,2008,f,0-14,147.0
BO,2008,f,15-24,850.0
BO,2008,f,25-34,482.0
BO,2008,f,35-44,237.0
BO,2008,f,45-54,193.0
BO,2008,f,55-64,178.0
BO,2008,f,65+,251.0
BR,1999,m,0-14,301.0
BR,1999,m,15-24,3662.0
BR,1999,m,25-34,5401.0
BR,1999,m,35-44,5827.0
BR,1999,m,45-54,4630.0
BR,1999,m,55-64,2634.0
BR,1999,m,65+,2121.0
BR,1999,f,0-14,372.0
BR,1999,f,15-24,2909.0
BR,1999,f,25-34,3450.0
BR,1999,f,35-44,2621.0
BR,1999,f,45-54,1661.0
BR,1999,f,55-64,1042.0
BR,1999,f,65+,1106.0
BR,2000,m,0-14,1894.0
BR,2000,m,15-24,7268.0
BR,2000,m,25-34,11568.0
BR,2000,m,35-44,11906.0
BR,2000,m,45-54,8623.0
BR,2000,m,55-64,5085.0
BR,2000,m,65+,4494.0
BR,2000,f,0-14,1859.0
BR,2000,f,15-24,6719.0
BR,2000,f,25-34,7215.0
BR,2000,f,35-44,5395.0
BR,2000,f,45-54,3582.0
BR,2000,f,55-64,2384.0
BR,2000,f,65+,2496.0
BR,2001,m,0-14,468.0
BR,2001,m,15-24,4455.0
BR,2001,m,25-34,5536.0
BR,2001,m,35-44,5184.0
BR,2001,m,45-54,4285.0
BR,2001,m,55-64,2353.0
BR,2001,m,65+,1694.0
BR,2001,f,0-14,516.0
BR,2001,f,15-24,3632.0
BR,2001,f,25-34,3303.0
BR,2001,f,35-44,2296.0
BR,2001,f,45-54,1701.0
BR,2001,f,55-64,1050.0
BR,2001,f,65+,1018.0
BR,2002,m,0-14,344.0
BR,2002,m,15-24,4695.0
BR,2002,m,25-34,5890.0
BR,2002,m,35-44,6325.0
BR,2002,m,45-54,4834.0
BR,2002,m,55-64,2738.0
BR,2002,m,65+,2080.0
BR,2002,f,0-14,380.0
BR,2002,f,15-24,3715.0
BR,2002,f,25-34,3584.0
BR,2002,f,35-44,2817.0
BR,2002,f,45-54,1755.0
BR,2002,f,55-64,1031.0
BR,2002,f,65+,535.0
BR,2003,m,0-14,382.0
BR,2003,m,15-24,4485.0
BR,2003,m,25-34,5709.0
BR,2003,m,35-44,6034.0
BR,2003,m,45-54,4863.0
BR,2003,m,55-64,2589.0
BR,2003,m,65+,2057.0
BR,2003,f,0-14,401.0
BR,2003,f,15-24,3582.0
BR,2003,f,25-34,3542.0
BR,2003,f,35-44,2540.0
BR,2003,f,45-54,1676.0
BR,2003,f,55-64,1001.0
BR,2003,f,65+,1022.0
BR,2004,m,0-14,337.0
BR,2004,m,15-24,5041.0
BR,2004,m,25-34,6321.0
BR,2004,m,35-44,6481.0
BR,2004,m,45-54,5157.0
BR,2004,m,55-64,2716.0
BR,2004,m,65+,2169.0
BR,2004,f,0-14,375.0
BR,2004,f,15-24,3684.0
BR,2004,f,25-34,3763.0
BR,2004,f,35-44,2742.0
BR,2004,f,45-54,1865.0
BR,2004,f,55-64,1041.0
BR,2004,f,65+,1189.0
BR,2005,m,0-14,317.0
BR,2005,m,15-24,5074.0
BR,2005,m,25-34,6119.0
BR,2005,m,35-44,6128.0
BR,2005,m,45-54,5259.0
BR,2005,m,55-64,2803.0
BR,2005,m,65+,2140.0
BR,2005,f,0-14,355.0
BR,2005,f,15-24,3496.0
BR,2005,f,25-34,3663.0
BR,2005,f,35-44,2626.0
BR,2005,f,45-54,1897.0
BR,2005,f,55-64,1112.0
BR,2005,f,65+,1104.0
BR,2006,m,0-4,136.0
BR,2006,m,5-14,207.0
BR,2006,m,0-14,343.0
BR,2006,m,15-24,4783.0
BR,2006,m,25-34,6098.0
BR,2006,m,35-44,6050.0
BR,2006,m,45-54,5042.0
BR,2006,m,55-64,2885.0
BR,2006,m,65+,2221.0
BR,2006,f,0-4,65.0
BR,2006,f,5-14,278.0
BR,2006,f,0-14,343.0
BR,2006,f,15-24,3132.0
BR,2006,f,25-34,3506.0
BR,2006,f,35-44,2569.0
BR,2006,f,45-54,1885.0
BR,2006,f,55-64,1121.0
BR,2006,f,65+,1139.0
BR,2007,m,0-4,175.0
BR,2007,m,5-14,196.0
BR,2007,m,0-14,371.0
BR,2007,m,15-24,4399.0
BR,2007,m,25-34,5990.0
BR,2007,m,35-44,5456.0
BR,2007,m,45-54,4878.0
BR,2007,m,55-64,2726.0
BR,2007,m,65+,2075.0
BR,2007,f,0-4,78.0
BR,2007,f,5-14,266.0
BR,2007,f,0-14,344.0
BR,2007,f,15-24,2952.0
BR,2007,f,25-34,3250.0
BR,2007,f,35-44,2327.0
BR,2007,f,45-54,1727.0
BR,2007,f,55-64,977.0
BR,2007,f,65+,972.0
BR,2008,m,0-4,115.0
BR,2008,m,5-14,183.0
BR,2008,m,0-14,298.0
BR,2008,m,15-24,4436.0
BR,2008,m,25-34,6173.0
BR,2008,m,35-44,5305.0
BR,2008,m,45-54,4854.0
BR,2008,m,55-64,2650.0
BR,2008,m,65+,1905.0
BR,2008,m,unknown,0.0
BR,2008,f,0-4,69.0
BR,2008,f,5-14,287.0
BR,2008,f,0-14,356.0
BR,2008,f,15-24,2709.0
BR,2008,f,25-34,3233.0
BR,2008,f,35-44,2266.0
BR,2008,f,45-54,1669.0
BR,2008,f,55-64,964.0
BR,2008,f,65+,879.0
BR,2008,f,unknown,0.0
BS,1995,m,0-14,3.0
BS,1995,m,15-24,3.0
BS,1995,m,25-34,5.0
BS,1995,m,35-44,7.0
BS,1995,m,45-54,4.0
BS,1995,m,55-64,2.0
BS,1995,m,65+,2.0
BS,1995,f,0-14,0.0
BS,1995,f,15-24,1.0
BS,1995,f,25-34,7.0
BS,1995,f,35-44,2.0
BS,1995,f,45-54,0.0
BS,1995,f,55-64,0.0
BS,1995,f,65+,1.0
BS,1996,m,0-14,0.0
BS,1996,m,15-24,1.0
BS,1996,m,25-34,4.0
BS,1996,m,35-44,4.0
BS,1996,m,45-54,5.0
BS,1996,m,55-64,0.0
BS,1996,m,65+,0.0
BS,1996,f,0-14,0.0
BS,1996,f,15-24,2.0
BS,1996,f,25-34,4.0
BS,1996,f,35-44,4.0
BS,1996,f,45-54,0.0
BS,1996,f,55-64,1.0
BS,1996,f,65+,1.0
BS,1997,m,0-14,0.0
BS,1997,m,15-24,2.0
BS,1997,m,25-34,14.0
BS,1997,m,35-44,11.0
BS,1997,m,45-54,5.0
BS,1997,m,55-64,3.0
BS,1997,m,65+,2.0
BS,1997,f,0-14,0.0
BS,1997,f,15-24,2.0
BS,1997,f,25-34,5.0
BS,1997,f,35-44,7.0
BS,1997,f,45-54,4.0
BS,1997,f,55-64,0.0
BS,1997,f,65+,2.0
BS,1998,m,0-14,0.0
BS,1998,m,15-24,3.0
BS,1998,m,25-34,2.0
BS,1998,m,35-44,7.0
BS,1998,m,45-54,5.0
BS,1998,m,55-64,3.0
BS,1998,m,65+,0.0
BS,1998,f,0-14,1.0
BS,1998,f,15-24,1.0
BS,1998,f,25-34,3.0
BS,1998,f,35-44,5.0
BS,1998,f,45-54,1.0
BS,1998,f,55-64,0.0
BS,1998,f,65+,0.0
BS,1999,m,0-14,1.0
BS,1999,m,15-24,0.0
BS,1999,m,25-34,10.0
BS,1999,m,35-44,8.0
BS,1999,m,45-54,6.0
BS,1999,m,55-64,0.0
BS,1999,m,65+,0.0
BS,1999,f,0-14,0.0
BS,1999,f,15-24,1.0
BS,1999,f,25-34,3.0
BS,1999,f,35-44,4.0
BS,1999,f,45-54,2.0
BS,1999,f,55-64,0.0
BS,1999,f,65+,0.0
BS,2000,m,0-14,1.0
BS,2000,m,15-24,2.0
BS,2000,m,25-34,7.0
BS,2000,m,35-44,9.0
BS,2000,m,45-54,4.0
BS,2000,m,55-64,3.0
BS,2000,m,65+,2.0
BS,2000,f,0-14,2.0
BS,2000,f,15-24,5.0
BS,2000,f,25-34,7.0
BS,2000,f,35-44,8.0
BS,2000,f,45-54,2.0
BS,2000,f,55-64,3.0
BS,2000,f,65+,1.0
BS,2002,m,0-14,2.0
BS,2002,m,15-24,2.0
BS,2002,m,25-34,2.0
BS,2002,m,35-44,7.0
BS,2002,m,45-54,7.0
BS,2002,m,55-64,3.0
BS,2002,m,65+,2.0
BS,2002,f,0-14,4.0
BS,2002,f,15-24,1.0
BS,2002,f,25-34,6.0
BS,2002,f,35-44,3.0
BS,2002,f,45-54,3.0
BS,2002,f,55-64,1.0
BS,2002,f,65+,1.0
BS,2003,m,0-14,0.0
BS,2003,m,15-24,2.0
BS,2003,m,25-34,5.0
BS,2003,m,35-44,6.0
BS,2003,m,45-54,3.0
BS,2003,m,55-64,1.0
BS,2003,m,65+,3.0
BS,2003,f,0-14,2.0
BS,2003,f,15-24,2.0
BS,2003,f,25-34,2.0
BS,2003,f,35-44,4.0
BS,2003,f,45-54,3.0
BS,2003,f,55-64,2.0
BS,2003,f,65+,3.0
BS,2004,m,0-14,3.0
BS,2004,m,15-24,3.0
BS,2004,m,25-34,6.0
BS,2004,m,35-44,14.0
BS,2004,m,45-54,9.0
BS,2004,m,55-64,0.0
BS,2004,m,65+,1.0
BS,2004,f,0-14,0.0
BS,2004,f,15-24,3.0
BS,2004,f,25-34,4.0
BS,2004,f,35-44,1.0
BS,2004,f,45-54,0.0
BS,2004,f,55-64,3.0
BS,2004,f,65+,0.0
BS,2007,m,0-4,0.0
BS,2007,m,5-14,0.0
BS,2007,m,0-14,0.0
BS,2007,m,15-24,3.0
BS,2007,m,25-34,3.0
BS,2007,m,35-44,9.0
BS,2007,m,45-54,4.0
BS,2007,m,55-64,1.0
BS,2007,m,65+,0.0
BS,2007,f,0-4,0.0
BS,2007,f,5-14,0.0
BS,2007,f,0-14,0.0
BS,2007,f,15-24,3.0
BS,2007,f,25-34,4.0
BS,2007,f,35-44,3.0
BS,2007,f,45-54,1.0
BS,2007,f,55-64,1.0
BS,2007,f,65+,0.0
BS,2008,m,0-4,0.0
BS,2008,m,5-14,0.0
BS,2008,m,0-14,0.0
BS,2008,m,15-24,2.0
BS,2008,m,25-34,6.0
BS,2008,m,35-44,5.0
BS,2008,m,45-54,7.0
BS,2008,m,55-64,2.0
BS,2008,m,65+,0.0
BS,2008,m,unknown,0.0
BS,2008,f,0-4,0.0
BS,2008,f,5-14,0.0
BS,2008,f,0-14,0.0
BS,2008,f,15-24,1.0
BS,2008,f,25-34,4.0
BS,2008,f,35-44,4.0
BS,2008,f,45-54,0.0
BS,2008,f,55-64,0.0
BS,2008,f,65+,0.0
BS,2008,f,unknown,0.0
BT,1995,m,0-14,2.0
BT,1995,m,15-24,42.0
BT,1995,m,25-34,65.0
BT,1995,m,35-44,36.0
BT,1995,m,45-54,35.0
BT,1995,m,55-64,24.0
BT,1995,m,65+,11.0
BT,1995,f,0-14,12.0
BT,1995,f,15-24,43.0
BT,1995,f,25-34,44.0
BT,1995,f,35-44,25.0
BT,1995,f,45-54,12.0
BT,1995,f,55-64,9.0
BT,1995,f,65+,8.0
BT,1996,m,0-14,4.0
BT,1996,m,15-24,51.0
BT,1996,m,25-34,45.0
BT,1996,m,35-44,43.0
BT,1996,m,45-54,22.0
BT,1996,m,55-64,12.0
BT,1996,m,65+,8.0
BT,1996,f,0-14,8.0
BT,1996,f,15-24,42.0
BT,1996,f,25-34,41.0
BT,1996,f,35-44,22.0
BT,1996,f,45-54,14.0
BT,1996,f,55-64,6.0
BT,1996,f,65+,6.0
BT,1997,m,0-14,4.0
BT,1997,m,15-24,39.0
BT,1997,m,25-34,42.0
BT,1997,m,35-44,36.0
BT,1997,m,45-54,21.0
BT,1997,m,55-64,24.0
BT,1997,m,65+,8.0
BT,1997,f,0-14,4.0
BT,1997,f,15-24,43.0
BT,1997,f,25-34,34.0
BT,1997,f,35-44,16.0
BT,1997,f,45-54,7.0
BT,1997,f,55-64,6.0
BT,1997,f,65+,3.0
BT,1998,m,0-14,3.0
BT,1998,m,15-24,45.0
BT,1998,m,25-34,39.0
BT,1998,m,35-44,24.0
BT,1998,m,45-54,24.0
BT,1998,m,55-64,22.0
BT,1998,m,65+,9.0
BT,1998,f,0-14,7.0
BT,1998,f,15-24,45.0
BT,1998,f,25-34,26.0
BT,1998,f,35-44,25.0
BT,1998,f,45-54,8.0
BT,1998,f,55-64,11.0
BT,1998,f,65+,6.0
BT,1999,m,0-14,10.0
BT,1999,m,15-24,27.0
BT,1999,m,25-34,42.0
BT,1999,m,35-44,31.0
BT,1999,m,45-54,29.0
BT,1999,m,55-64,22.0
BT,1999,m,65+,14.0
BT,1999,f,0-14,9.0
BT,1999,f,15-24,33.0
BT,1999,f,25-34,34.0
BT,1999,f,35-44,23.0
BT,1999,f,45-54,18.0
BT,1999,f,55-64,14.0
BT,1999,f,65+,9.0
BT,2000,m,0-14,6.0
BT,2000,m,15-24,65.0
BT,2000,m,25-34,41.0
BT,2000,m,35-44,30.0
BT,2000,m,45-54,24.0
BT,2000,m,55-64,12.0
BT,2000,m,65+,2.0
BT,2000,f,0-14,7.0
BT,2000,f,15-24,57.0
BT,2000,f,25-34,34.0
BT,2000,f,35-44,31.0
BT,2000,f,45-54,23.0
BT,2000,f,55-64,3.0
BT,2000,f,65+,2.0
BT,2001,m,0-14,3.0
BT,2001,m,15-24,51.0
BT,2001,m,25-34,50.0
BT,2001,m,35-44,37.0
BT,2001,m,45-54,32.0
BT,2001,m,55-64,10.0
BT,2001,m,65+,16.0
BT,2001,f,0-14,6.0
BT,2001,f,15-24,58.0
BT,2001,f,25-34,45.0
BT,2001,f,35-44,20.0
BT,2001,f,45-54,12.0
BT,2001,f,55-64,11.0
BT,2001,f,65+,8.0
BT,2002,m,0-14,5.0
BT,2002,m,15-24,54.0
BT,2002,m,25-34,51.0
BT,2002,m,35-44,32.0
BT,2002,m,45-54,26.0
BT,2002,m,55-64,22.0
BT,2002,m,65+,19.0
BT,2002,f,0-14,6.0
BT,2002,f,15-24,54.0
BT,2002,f,25-34,38.0
BT,2002,f,35-44,22.0
BT,2002,f,45-54,20.0
BT,2002,f,55-64,5.0
BT,2002,f,65+,10.0
BT,2003,m,0-14,9.0
BT,2003,m,15-24,62.0
BT,2003,m,25-34,50.0
BT,2003,m,35-44,20.0
BT,2003,m,45-54,25.0
BT,2003,m,55-64,20.0
BT,2003,m,65+,13.0
BT,2003,f,0-14,14.0
BT,2003,f,15-24,57.0
BT,2003,f,25-34,39.0
BT,2003,f,35-44,17.0
BT,2003,f,45-54,13.0
BT,2003,f,55-64,15.0
BT,2003,f,65+,6.0
BT,2004,m,0-14,1.0
BT,2004,m,15-24,54.0
BT,2004,m,25-34,52.0
BT,2004,m,35-44,28.0
BT,2004,m,45-54,27.0
BT,2004,m,55-64,18.0
BT,2004,m,65+,23.0
BT,2004,f,0-14,8.0
BT,2004,f,15-24,54.0
BT,2004,f,25-34,35.0
BT,2004,f,35-44,33.0
BT,2004,f,45-54,10.0
BT,2004,f,55-64,8.0
BT,2004,f,65+,5.0
BT,2005,m,0-14,1.0
BT,2005,m,15-24,47.0
BT,2005,m,25-34,58.0
BT,2005,m,35-44,26.0
BT,2005,m,45-54,23.0
BT,2005,m,55-64,14.0
BT,2005,m,65+,12.0
BT,2005,f,0-14,9.0
BT,2005,f,15-24,45.0
BT,2005,f,25-34,38.0
BT,2005,f,35-44,13.0
BT,2005,f,45-54,11.0
BT,2005,f,55-64,9.0
BT,2005,f,65+,2.0
BT,2006,m,0-14,0.0
BT,2006,m,15-24,65.0
BT,2006,m,25-34,55.0
BT,2006,m,35-44,22.0
BT,2006,m,45-54,20.0
BT,2006,m,55-64,12.0
BT,2006,m,65+,11.0
BT,2006,f,0-14,5.0
BT,2006,f,15-24,61.0
BT,2006,f,25-34,27.0
BT,2006,f,35-44,10.0
BT,2006,f,45-54,9.0
BT,2006,f,55-64,6.0
BT,2006,f,65+,9.0
BT,2007,m,0-14,2.0
BT,2007,m,15-24,60.0
BT,2007,m,25-34,44.0
BT,2007,m,35-44,29.0
BT,2007,m,45-54,26.0
BT,2007,m,55-64,17.0
BT,2007,m,65+,13.0
BT,2007,f,0-14,3.0
BT,2007,f,15-24,59.0
BT,2007,f,25-34,28.0
BT,2007,f,35-44,21.0
BT,2007,f,45-54,10.0
BT,2007,f,55-64,10.0
BT,2007,f,65+,6.0
BT,2008,m,0-14,3.0
BT,2008,m,15-24,85.0
BT,2008,m,25-34,46.0
BT,2008,m,35-44,12.0
BT,2008,m,45-54,18.0
BT,2008,m,55-64,13.0
BT,2008,m,65+,14.0
BT,2008,f,0-14,9.0
BT,2008,f,15-24,151.0
BT,2008,f,25-34,77.0
BT,2008,f,35-44,32.0
BT,2008,f,45-54,33.0
BT,2008,f,55-64,23.0
BT,2008,f,65+,23.0
BW,1997,m,0-14,29.0
BW,1997,m,15-24,193.0
BW,1997,m,25-34,509.0
BW,1997,m,35-44,422.0
BW,1997,m,45-54,244.0
BW,1997,m,55-64,143.0
BW,1997,m,65+,95.0
BW,1997,f,0-14,28.0
BW,1997,f,15-24,291.0
BW,1997,f,25-34,359.0
BW,1997,f,35-44,181.0
BW,1997,f,45-54,97.0
BW,1997,f,55-64,60.0
BW,1997,f,65+,35.0
BW,1999,m,0-14,18.0
BW,1999,m,15-24,177.0
BW,1999,m,25-34,526.0
BW,1999,m,35-44,492.0
BW,1999,m,45-54,274.0
BW,1999,m,55-64,139.0
BW,1999,m,65+,93.0
BW,1999,f,0-14,46.0
BW,1999,f,15-24,274.0
BW,1999,f,25-34,434.0
BW,1999,f,35-44,225.0
BW,1999,f,45-54,90.0
BW,1999,f,55-64,30.0
BW,1999,f,65+,37.0
BW,2000,m,0-14,25.0
BW,2000,m,15-24,185.0
BW,2000,m,25-34,605.0
BW,2000,m,35-44,488.0
BW,2000,m,45-54,267.0
BW,2000,m,55-64,135.0
BW,2000,m,65+,96.0
BW,2000,f,0-14,37.0
BW,2000,f,15-24,335.0
BW,2000,f,25-34,469.0
BW,2000,f,35-44,262.0
BW,2000,f,45-54,98.0
BW,2000,f,55-64,57.0
BW,2000,f,65+,36.0
BW,2001,m,0-14,15.0
BW,2001,m,15-24,190.0
BW,2001,m,25-34,539.0
BW,2001,m,35-44,490.0
BW,2001,m,45-54,288.0
BW,2001,m,55-64,116.0
BW,2001,m,65+,73.0
BW,2001,f,0-14,33.0
BW,2001,f,15-24,328.0
BW,2001,f,25-34,493.0
BW,2001,f,35-44,309.0
BW,2001,f,45-54,116.0
BW,2001,f,55-64,46.0
BW,2001,f,65+,23.0
BW,2002,m,0-14,17.0
BW,2002,m,15-24,226.0
BW,2002,m,25-34,595.0
BW,2002,m,35-44,517.0
BW,2002,m,45-54,244.0
BW,2002,m,55-64,136.0
BW,2002,m,65+,84.0
BW,2002,f,0-14,45.0
BW,2002,f,15-24,393.0
BW,2002,f,25-34,566.0
BW,2002,f,35-44,290.0
BW,2002,f,45-54,144.0
BW,2002,f,55-64,54.0
BW,2002,f,65+,26.0
BW,2003,m,0-14,22.0
BW,2003,m,15-24,203.0
BW,2003,m,25-34,552.0
BW,2003,m,35-44,446.0
BW,2003,m,45-54,244.0
BW,2003,m,55-64,136.0
BW,2003,m,65+,78.0
BW,2003,f,0-14,32.0
BW,2003,f,15-24,338.0
BW,2003,f,25-34,524.0
BW,2003,f,35-44,276.0
BW,2003,f,45-54,104.0
BW,2003,f,55-64,52.0
BW,2003,f,65+,43.0
BW,2004,m,0-14,29.0
BW,2004,m,15-24,245.0
BW,2004,m,25-34,490.0
BW,2004,m,35-44,436.0
BW,2004,m,45-54,271.0
BW,2004,m,55-64,122.0
BW,2004,m,65+,96.0
BW,2004,f,0-14,49.0
BW,2004,f,15-24,358.0
BW,2004,f,25-34,544.0
BW,2004,f,35-44,290.0
BW,2004,f,45-54,110.0
BW,2004,f,55-64,52.0
BW,2004,f,65+,36.0
BW,2005,m,0-14,27.0
BW,2005,m,15-24,260.0
BW,2005,m,25-34,563.0
BW,2005,m,35-44,506.0
BW,2005,m,45-54,272.0
BW,2005,m,55-64,135.0
BW,2005,m,65+,97.0
BW,2005,f,0-14,45.0
BW,2005,f,15-24,321.0
BW,2005,f,25-34,491.0
BW,2005,f,35-44,253.0
BW,2005,f,45-54,97.0
BW,2005,f,55-64,55.0
BW,2005,f,65+,48.0
BW,2006,m,0-14,36.0
BW,2006,m,15-24,262.0
BW,2006,m,25-34,577.0
BW,2006,m,35-44,490.0
BW,2006,m,45-54,289.0
BW,2006,m,55-64,122.0
BW,2006,m,65+,104.0
BW,2006,f,0-14,54.0
BW,2006,f,15-24,326.0
BW,2006,f,25-34,507.0
BW,2006,f,35-44,259.0
BW,2006,f,45-54,133.0
BW,2006,f,55-64,55.0
BW,2006,f,65+,38.0
BW,2007,m,0-14,25.0
BW,2007,m,15-24,251.0
BW,2007,m,25-34,535.0
BW,2007,m,35-44,442.0
BW,2007,m,45-54,263.0
BW,2007,m,55-64,120.0
BW,2007,m,65+,82.0
BW,2007,f,0-14,46.0
BW,2007,f,15-24,347.0
BW,2007,f,25-34,430.0
BW,2007,f,35-44,254.0
BW,2007,f,45-54,123.0
BW,2007,f,55-64,47.0
BW,2007,f,65+,37.0
BW,2008,m,0-4,4.0
BW,2008,m,5-14,23.0
BW,2008,m,0-14,27.0
BW,2008,m,15-24,254.0
BW,2008,m,25-34,528.0
BW,2008,m,35-44,384.0
BW,2008,m,45-54,220.0
BW,2008,m,55-64,113.0
BW,2008,m,65+,85.0
BW,2008,m,unknown,0.0
BW,2008,f,0-4,5.0
BW,2008,f,5-14,37.0
BW,2008,f,0-14,42.0
BW,2008,f,15-24,347.0
BW,2008,f,25-34,474.0
BW,2008,f,35-44,226.0
BW,2008,f,45-54,135.0
BW,2008,f,55-64,51.0
BW,2008,f,65+,30.0
BW,2008,f,unknown,0.0
BY,2001,m,0-14,2.0
BY,2001,f,0-14,4.0
BY,2002,m,0-14,0.0
BY,2002,m,15-24,66.0
BY,2002,m,25-34,133.0
BY,2002,m,35-44,217.0
BY,2002,m,45-54,159.0
BY,2002,m,55-64,75.0
BY,2002,m,65+,51.0
BY,2002,f,0-14,0.0
BY,2002,f,15-24,12.0
BY,2002,f,25-34,22.0
BY,2002,f,35-44,28.0
BY,2002,f,45-54,17.0
BY,2002,f,55-64,17.0
BY,2002,f,65+,41.0
BY,2003,m,0-14,0.0
BY,2003,m,15-24,67.0
BY,2003,m,25-34,134.0
BY,2003,m,35-44,243.0
BY,2003,m,45-54,226.0
BY,2003,m,55-64,96.0
BY,2003,m,65+,60.0
BY,2003,f,0-14,0.0
BY,2003,f,15-24,18.0
BY,2003,f,25-34,39.0
BY,2003,f,35-44,43.0
BY,2003,f,45-54,26.0
BY,2003,f,55-64,21.0
BY,2003,f,65+,45.0
BY,2004,m,15-24,84.0
BY,2004,m,25-34,170.0
BY,2004,m,35-44,260.0
BY,2004,m,45-54,235.0
BY,2004,m,55-64,83.0
BY,2004,m,65+,56.0
BY,2004,f,0-14,1.0
BY,2004,f,15-24,31.0
BY,2004,f,25-34,38.0
BY,2004,f,35-44,38.0
BY,2004,f,45-54,35.0
BY,2004,f,55-64,11.0
BY,2004,f,65+,67.0
BY,2005,m,15-24,71.0
BY,2005,m,25-34,180.0
BY,2005,m,35-44,273.0
BY,2005,m,45-54,287.0
BY,2005,m,55-64,118.0
BY,2005,m,65+,62.0
BY,2005,f,15-24,25.0
BY,2005,f,25-34,53.0
BY,2005,f,35-44,50.0
BY,2005,f,45-54,43.0
BY,2005,f,55-64,11.0
BY,2005,f,65+,62.0
BY,2006,m,15-24,61.0
BY,2006,m,25-34,134.0
BY,2006,m,35-44,217.0
BY,2006,m,45-54,260.0
BY,2006,m,55-64,96.0
BY,2006,m,65+,71.0
BY,2006,f,5-14,1.0
BY,2006,f,0-14,1.0
BY,2006,f,15-24,32.0
BY,2006,f,25-34,38.0
BY,2006,f,35-44,43.0
BY,2006,f,45-54,43.0
BY,2006,f,55-64,18.0
BY,2006,f,65+,58.0
BY,2007,m,15-24,57.0
BY,2007,m,25-34,142.0
BY,2007,m,35-44,205.0
BY,2007,m,45-54,244.0
BY,2007,m,55-64,110.0
BY,2007,m,65+,56.0
BY,2007,f,15-24,28.0
BY,2007,f,25-34,58.0
BY,2007,f,35-44,41.0
BY,2007,f,45-54,35.0
BY,2007,f,55-64,17.0
BY,2007,f,65+,58.0
BY,2008,m,15-24,44.0
BY,2008,m,25-34,149.0
BY,2008,m,35-44,207.0
BY,2008,m,45-54,261.0
BY,2008,m,55-64,106.0
BY,2008,m,65+,69.0
BY,2008,f,15-24,26.0
BY,2008,f,25-34,43.0
BY,2008,f,35-44,36.0
BY,2008,f,45-54,34.0
BY,2008,f,55-64,20.0
BY,2008,f,65+,65.0
BZ,1995,m,0-14,1.0
BZ,1995,m,15-24,1.0
BZ,1995,m,25-34,2.0
BZ,1995,m,35-44,4.0
BZ,1995,m,45-54,0.0
BZ,1995,m,55-64,1.0
BZ,1995,m,65+,1.0
BZ,1995,f,0-14,0.0
BZ,1995,f,15-24,6.0
BZ,1995,f,25-34,2.0
BZ,1995,f,35-44,0.0
BZ,1995,f,45-54,1.0
BZ,1995,f,55-64,1.0
BZ,1995,f,65+,2.0
BZ,1996,m,0-14,1.0
BZ,1996,m,15-24,3.0
BZ,1996,m,25-34,2.0
BZ,1996,m,35-44,2.0
BZ,1996,m,45-54,2.0
BZ,1996,m,55-64,3.0
BZ,1996,m,65+,2.0
BZ,1996,f,0-14,0.0
BZ,1996,f,15-24,1.0
BZ,1996,f,25-34,4.0
BZ,1996,f,35-44,0.0
BZ,1996,f,45-54,0.0
BZ,1996,f,55-64,0.0
BZ,1996,f,65+,0.0
BZ,1997,m,0-14,2.0
BZ,1997,m,15-24,2.0
BZ,1997,m,25-34,6.0
BZ,1997,m,35-44,3.0
BZ,1997,m,45-54,10.0
BZ,1997,m,55-64,3.0
BZ,1997,m,65+,6.0
BZ,1997,f,0-14,2.0
BZ,1997,f,15-24,3.0
BZ,1997,f,25-34,2.0
BZ,1997,f,35-44,2.0
BZ,1997,f,45-54,0.0
BZ,1997,f,55-64,4.0
BZ,1997,f,65+,3.0
BZ,2000,m,0-14,2.0
BZ,2000,m,15-24,5.0
BZ,2000,m,25-34,7.0
BZ,2000,m,35-44,2.0
BZ,2000,m,45-54,6.0
BZ,2000,m,55-64,3.0
BZ,2000,m,65+,5.0
BZ,2000,f,0-14,0.0
BZ,2000,f,15-24,2.0
BZ,2000,f,25-34,1.0
BZ,2000,f,35-44,2.0
BZ,2000,f,45-54,4.0
BZ,2000,f,55-64,1.0
BZ,2000,f,65+,4.0
BZ,2001,m,0-14,0.0
BZ,2001,m,15-24,0.0
BZ,2001,m,25-34,5.0
BZ,2001,m,35-44,9.0
BZ,2001,m,45-54,7.0
BZ,2001,m,55-64,9.0
BZ,2001,m,65+,11.0
BZ,2001,f,0-14,0.0
BZ,2001,f,15-24,0.0
BZ,2001,f,25-34,3.0
BZ,2001,f,35-44,4.0
BZ,2001,f,45-54,1.0
BZ,2001,f,55-64,2.0
BZ,2001,f,65+,2.0
